help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Trzebiel_zielonogórskie;Trzebiel;zielonogórskie;urząd stanu cywilnego;domena;1874-1937;89/276/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63362#;51.6350388;14.8173696;Lubuskie,  Dolnośląskie;1;0;1
Trzebiel_zielonogórskie;Trzebiel;zielonogórskie;urząd stanu cywilnego;miasto;1874-1937;89/276/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63362#;51.6350388;14.8163696;Lubuskie,  Dolnośląskie;1;0;2
Trzebiełuch_toruńskie;Trzebiełuch;toruńskie;urząd stanu cywilnego;;1874-1909;69/1241/0;7077;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103495#;53.3775046;18.6676051;Kujawsko-Pomorskie;1;7077;1
Trzebieszowice_wałbrzyskie;Trzebieszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1598/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90205#;50.3464713;16.7853779;Mazowieckie, Lubelskie;0;0;1
Trzebina_opolskie;Trzebina;opolskie;urząd stanu cywilnego;;1874-1943;45/1046/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45536#;50.29116;17.59921;Opolskie;1;0;1
Trzebosz_leszczyńskie;Trzebosz;leszczyńskie;urząd stanu cywilnego;;1874-1921;34/449/0;3213;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27395#;51.6779908;16.7306619;Wielkopolskie, Dolnośląskie;1;3213;1
Trzeboszowice_opolskie;Trzeboszowice;opolskie;urząd stanu cywilnego;;1946-1975;45/3880/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163119#;50.4325334;17.0895363;Opolskie;1;0;1
Trzeboszowice_opolskie;Trzeboszowice;opolskie;urząd stanu cywilnego;;1874-1943;45/971/0;2449;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45462#;50.4325334;17.0885363;Opolskie;1;2449;2
Trzebów_zielonogórskie;Trzebów;zielonogórskie;urząd stanu cywilnego;;1875-1938;89/279/0;3595;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63365#;51.5515;15.3878;Lubuskie,  Dolnośląskie;1;3595;1
Trzebusz_szczecińskie;Trzebusz;szczecińskie;urząd stanu cywilnego;;1874-1938;65/658/0;430;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69091#;54.091686;15.2629243;Zachodniopomorskie,  Lubuskie;1;430;1
Trzęsacz_szczecińskie;Trzęsacz;szczecińskie;urząd stanu cywilnego;;1874-1938;65/659/0;367;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69092#;54.0757405;14.9917621;Lubelskie;0;367;1
Trzygłów_szczecińskie;Trzygłów;szczecińskie;urząd stanu cywilnego;;1875-1899, 1903-1913, 1919-1920, 1934-1937;65/800/0;2433;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69227#;53.86073;15.16588;Zachodniopomorskie,  Lubuskie;1;2433;1
Tuchola Żarska_zielonogórskie;Tuchola Żarska;zielonogórskie;urząd stanu cywilnego;;1874-1899;89/250/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63336#;51.8024895;15.078619;Lubuskie,  Dolnośląskie;1;0;1
Tuchola_bydgoskie;Tuchola;bydgoskie;urząd stanu cywilnego;miasto;1874-1936,1949-2020;6/1802/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146500#;53.5880901;17.8580414;Kujawsko-Pomorskie;1;0;1
Tuchola_bydgoskie;Tuchola;bydgoskie;urząd stanu cywilnego;obwód wiejski;1874-1887;6/1621/0;3904;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146332#;53.5880901;17.8570414;Kujawsko-Pomorskie;1;3904;2
Tucze_szczecińskie;Tucze;szczecińskie;urząd stanu cywilnego;;1876-1936;65/660/0;224;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69093#;53.5498738;15.352699;Zachodniopomorskie,  Lubuskie;1;224;1
Tuczno_gorzowskie;Tuczno;gorzowskie;urząd stanu cywilnego;;1941-1944;66/1185/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167768#;52.9755459;15.4939544;Lubuskie, Zachodniopomorskie;1;0;1
Tuczno_pilskie;Tuczno;pilskie;urząd stanu cywilnego;;1874 - 1934;55/598/0;4824;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23765#;53.194419;16.1538235;Wielkopolskie, Zachodniopomorskie;1;4824;1
Tułowice_opolskie;Tułowice;opolskie;urząd stanu cywilnego;;1946-1959;45/3747/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158991#;50.5954195;17.6523063;Opolskie;1;0;1
Tułowice_opolskie;Tułowice;opolskie;urząd stanu cywilnego;;1874-1944 [2008];45/952/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45443#;50.5954195;17.6513063;Opolskie;1;0;2
Tuły_opolskie;Tuły;opolskie;urząd stanu cywilnego;;1874-1939,1948-2020;45/983/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45474#;50.864506;18.1435913;Opolskie;1;0;1
Tuplice_zielonogórskie;Tuplice;zielonogórskie;urząd stanu cywilnego;;1946-1985 [1986];89/2674/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160504#;51.674646;14.8302165;Lubuskie,  Dolnośląskie;1;0;1
Tur_bydgoskie;Tur;bydgoskie;urząd stanu cywilnego;;1874-1935 [1954];6/1800/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147801#;53.0848273;17.7341019;Kujawsko-Pomorskie;1;0;1
Turawa_opolskie;Turawa;opolskie;urząd stanu cywilnego;;1874-1938;45/1030/0;5393;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45520#;50.7392667;18.0747762;Opolskie;1;5393;1
Turawa_opolskie;Turawa;opolskie;urząd stanu cywilnego;;1945-1969;45/3946/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/165303#;50.7392667;18.0737762;Opolskie;1;0;2
Turoszów_jeleniogórskie;Turoszów;jeleniogórskie;urząd stanu cywilnego;;1876 - 1925;86/193/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84455#;50.9304625;14.9192774;Dolnośląskie;1;0;1
Turze_katowickie;Turze;katowickie;urząd stanu cywilnego;;1874-1916;18/514/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158459#;50.1921623;18.2635512;Śląskie, Małopolskie,  Opolskie;1;0;1
Turznice_toruńskie;Turznice;toruńskie;urząd stanu cywilnego;;1874-1935 [1953, 2008-2012];69/1242/0;3604;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103496#;53.4066594;18.797849;Kujawsko-Pomorskie;1;3604;1
Tuszyn_wałbrzyskie;Tuszyn;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1574/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90181#;50.7961355;16.6457139;Dolnośląskie;1;0;1
Twardawa_opolskie;Twardawa;opolskie;urząd stanu cywilnego;;1874-1942;45/1062/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45552#;50.3429435;17.9893082;Opolskie;1;0;1
Twardawa_opolskie;Twardawa;opolskie;urząd stanu cywilnego;;1955-1959;45/3689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120315#;50.3429435;17.9883082;Opolskie;1;0;2
Twardocice_legnickie;Twardocice;legnickie;urząd stanu cywilnego;;1874-1936;85/625/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87717#;51.0950342;15.7720804;Dolnośląskie;1;0;1
Twardogóra_wrocławskie;Twardogóra;wrocławskie;urząd stanu cywilnego;;1874-1938;82/1365/0;9619;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89973#;51.364557;17.468599;Dolnośląskie;1;9619;1
Tworków_katowickie;Tworków;katowickie;urząd stanu cywilnego;;1800-1954;18/13/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132014#;50.0067186;18.2346817;Śląskie, Małopolskie,  Opolskie;1;0;1
Tworków_katowickie;Tworków;katowickie;urząd stanu cywilnego;;1874-1920;18/530/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161196#;50.0067186;18.2336817;Śląskie, Małopolskie,  Opolskie;1;0;2
Tworóg_katowickie;Tworóg;katowickie;urząd stanu cywilnego;;1874-1936;12/2758/0;5988;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143024#;50.5319435;18.7177362;Śląskie, Małopolskie,  Opolskie;1;5988;1
Tworzyjanów_wałbrzyskie;Tworzyjanów;wałbrzyskie;urząd stanu cywilnego;;1938-1941;82/2531/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160786#;50.9257216;16.6765725;Dolnośląskie;1;0;1
Tworzymirki_leszczyńskie;Tworzymirki;leszczyńskie;urząd stanu cywilnego;;1874-1879;53/1970/0;501;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17080#;51.9492688;17.0218353;Wielkopolskie, Dolnośląskie;1;501;1
Tychowo_szczecińskie;Tychowo;szczecińskie;urząd stanu cywilnego;;1875-1875;65/1020/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69416#;53.92866;16.25568;Zachodniopomorskie, Pomorskie;0;0;1
Tychy_katowickie;Tychy;katowickie;urząd stanu cywilnego;;1874-1941 [1942-1947];12/3189/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/133016#;50.114397;18.9955933;Śląskie, Małopolskie,  Opolskie;1;0;1
Tylice_toruńskie;Tylice;toruńskie;urząd stanu cywilnego;;1874-1879;42/339/0;898;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/115370#;53.1105274;18.6602672;Kujawsko-Pomorskie;1;898;1
Tylice_toruńskie;Tylice;toruńskie;urząd stanu cywilnego;;1874-1935;69/1243/0;5824;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103497#;53.1105274;18.6592672;Kujawsko-Pomorskie;1;5824;2
Tyniec Legnicki_legnickie;Tyniec Legnicki;legnickie;urząd stanu cywilnego;;1877 - 1939;85/626/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87718#;51.158222;16.386296;Dolnośląskie;1;0;1
Tyniec Mały_wrocławskie;Tyniec Mały;wrocławskie;urząd stanu cywilnego;;1874-1903;82/1486/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90093#;51.0189869;16.9186469;Dolnośląskie;1;0;1
Ubocze_jeleniogórskie;Ubocze;jeleniogórskie;urząd stanu cywilnego;;1874-1943;83/437/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86633#;51.0502547;15.4281446;Dolnośląskie;1;0;1
Uciechów_wałbrzyskie;Uciechów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1512/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90119#;50.7547791;16.6805546;Opolskie;1;0;1
Uciechowice_opolskie;Uciechowice;opolskie;urząd stanu cywilnego;;1874-1942;45/787/0;3729;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45279#;50.0035545;17.8766978;Dolnośląskie;1;3729;1
Ucieszków_opolskie;Ucieszków;opolskie;urząd stanu cywilnego;;1955-1959;45/3580/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70325#;50.2312098;17.9938606;Opolskie;1;0;1
Ucieszków_opolskie;Ucieszków;opolskie;urząd stanu cywilnego;;1874-1940;45/889/0;2035;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45380#;50.2312098;17.9928606;Opolskie;1;2035;2
Udanin_legnickie;Udanin;legnickie;urząd stanu cywilnego;;1876-1942;82/1974/0;1367;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90581#;51.0375751;16.448276;Dolnośląskie;1;1367;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;miasto;1874-1938;45/1083/0;1474;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45573#;50.3892513;18.3494502;Opolskie;1;1474;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;zamek;1874-1933, 1943 [2003];45/1084/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45574#;50.3892513;18.3484502;Opolskie;1;0;2
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;zamek;1835-1856;45/3352/0;191;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47855#;50.3892513;18.3474502;Opolskie;1;191;3
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;Zamek;1874-1933, 1943 [2003];45/1084/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45574#;50.3892513;18.3464502;Opolskie;1;0;4
Ujście_pilskie;Ujście;pilskie;urząd stanu cywilnego;;1874 - 1912;55/583/0;15225;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23418#;53.0531546;16.7314266;Wielkopolskie, Zachodniopomorskie;1;15225;1
Ulanowice_jeleniogórskie;Ulanowice;jeleniogórskie;urząd stanu cywilnego;;1874-1935;83/458/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86654#;50.6933927;16.0195887;Dolnośląskie;1;0;1
Ulesie_legnickie;Ulesie;legnickie;urząd stanu cywilnego;;1901 - 1944;85/857/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87949#;51.2227041;16.1075244;Dolnośląskie;1;0;1
Ulikowo_szczecińskie;Ulikowo;szczecińskie;urząd stanu cywilnego;;1882-1882;65/1055/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69451#;53.3492682;15.1361482;Zachodniopomorskie,  Lubuskie;1;0;1
Ulim_gorzowskie;Ulim;gorzowskie;urząd stanu cywilnego;;1874-1938;66/857/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36311#;52.6795223;15.2127725;Lubuskie, Zachodniopomorskie;1;0;1
Uniegoszcz_jeleniogórskie;Uniegoszcz;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/21/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84243#;51.1286111;15.3023333;Dolnośląskie;1;0;1
Unikowice_opolskie;Unikowice;opolskie;urząd stanu cywilnego;;1955-1959;45/3883/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163122#;50.4437465;17.0125059;Opolskie;1;0;1
Unisław Śląski_wałbrzyskie;Unisław Śląski;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1605/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90212#;50.7131503;16.2467789;Dolnośląskie;1;0;1
Unisław_toruńskie;Unisław;toruńskie;urząd stanu cywilnego;;1874-1935 [1950];69/1244/0;7285;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103498#;53.2134724;18.3842102;Kujawsko-Pomorskie;1;7285;1
Urad_zielonogórskie;Urad;zielonogórskie;urząd stanu cywilnego;;1874-1885;66/499/0;1141;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35947#;52.2452293;14.7112297;Lubuskie,  Dolnośląskie;1;1141;1
Urad_zielonogórskie;Urad;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/975/0;1412;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/64153#;52.2452293;14.7102297;Lubuskie,  Dolnośląskie;1;1412;2
Usza_legnickie;Usza;legnickie;urząd stanu cywilnego;;1874 - 1925;85/627/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87719#;51.1332097;16.4273782;Dolnośląskie;1;0;1
Uszyce_częstochowskie;Uszyce;częstochowskie;urząd stanu cywilnego;;1874-1944 [1949 -1971];8/283/0;2919;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65998#;51.11359;18.34591;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;2919;1
Uszyce_częstochowskie;Uszyce;częstochowskie;urząd stanu cywilnego;;1874-1944 [1949 -1971];8/283/0;2919;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65998#;51.11359;18.34491;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;2919;2
Uszyce_opolskie;Uszyce;opolskie;urząd stanu cywilnego;;1885-1944;45/3199/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47654#;51.11359;18.34591;Opolskie;1;0;1
Velten_Potsdam;Velten;Potsdam;urząd stanu cywilnego;;1899-1899;89/285/0;87;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63371#;52.6882194;13.1765867;Deutschland;1;87;1
Wąbrzeźno_toruńskie;Wąbrzeźno;toruńskie;urząd stanu cywilnego;;1874-1935 [1941];69/1245/0;21752;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103499#;53.2799665;18.946293;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;21752;1
Wąbrzeźno_toruńskie;Wąbrzeźno;toruńskie;urząd stanu cywilnego;;1936-1939;69/1944/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/159885#;53.2799665;18.945293;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;0;2
Wachów_częstochowskie;Wachów;częstochowskie;urząd stanu cywilnego;;1874 - 1943 [1946-1992];8/284/0;2216;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65999#;50.8419309;18.3905189;Pomorskie;0;2216;1
Wachowice_częstochowskie;Wachowice;częstochowskie;urząd stanu cywilnego;;1874-1880;45/2621/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47105#;50.8506345;18.4031121;Dolnośląskie;1;0;1
Wachowice_częstochowskie;Wachowice;częstochowskie;urząd stanu cywilnego;;1874-1936 [1948 - 1966];8/290/0;309;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/75284#;50.8506345;18.4021121;Opolskie;1;309;2
Wadochowice_wałbrzyskie;Wadochowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1729/0;1546;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90336#;50.6761659;17.0205245;Dolnośląskie;1;1546;1
Wądroże Wielkie_legnickie;Wądroże Wielkie;legnickie;urząd stanu cywilnego;;1877 - 1936;85/628/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87720#;51.1176908;16.3319035;Dolnośląskie;1;0;1
Wądzyn_toruńskie;Wądzyn;toruńskie;urząd stanu cywilnego;;1874-1899;69/1246/0;1519;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103500#;53.3152418;19.2438143;Dolnośląskie;1;1519;1
Wągroda_leszczyńskie;Wągroda;leszczyńskie;urząd stanu cywilnego;;1875-1891, 1902-1935;34/450/0;434;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27396#;51.6616556;16.3325399;Pomorskie, Zachodniopomorskie;0;434;1
Wągrodno_legnickie;Wągrodno;legnickie;urząd stanu cywilnego;;1938 - 1944;85/1232/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161284#;51.198874;16.3826821;Kujawsko-Pomorskie;1;0;1
Wągrowiec_pilskie;Wągrowiec;pilskie;urząd stanu cywilnego;;1874 - 1945;55/601/0;40400;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23432#;52.8071754;17.1963241;Kujawsko-Pomorskie;1;40400;1
Wałbrzych Górny_wałbrzyskie;Wałbrzych Górny;wałbrzyskie;urząd stanu cywilnego;;1874-1934;82/1649/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90256#;50.765898;16.281544;Zachodniopomorskie,  Lubuskie;1;0;1
Wałbrzych_wałbrzyskie;Wałbrzych;wałbrzyskie;urząd stanu cywilnego;;1865-1944;82/1721/0;38740;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90328#;50.7659054;16.2815424;Dolnośląskie;1;38740;1
Walce_opolskie;Walce;opolskie;urząd stanu cywilnego;;1946-1965;45/2758/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45773#;50.3715914;18.0037937;Mazowieckie,  Świętokrzyskie;0;0;1
Walce_opolskie;Walce;opolskie;urząd stanu cywilnego;;1874-1941 [1962-2004];45/1063/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45553#;50.3715914;18.0027937;Zachodniopomorskie,  Lubuskie;1;0;2
Wałdowo_bydgoskie;Wałdowo;bydgoskie;urząd stanu cywilnego;;1936-1939;6/3260/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158253#;53.4753881;17.6862819;Lubuskie, Zachodniopomorskie;1;0;1
Wałdowo_bydgoskie;Wałdowo;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1659/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146367#;53.4753881;17.6852819;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;0;2
Walim_wałbrzyskie;Walim;wałbrzyskie;urząd stanu cywilnego;;1874-1914, 1937-1945;82/1736/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90343#;50.6974888;16.4401137;Zachodniopomorskie,  Lubuskie;1;0;1
Wambierzyce_wałbrzyskie;Wambierzyce;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1496/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90103#;50.4900304;16.4548424;Zachodniopomorskie, Pomorskie;0;0;1
Wapnica_szczecińskie;Wapnica;szczecińskie;urząd stanu cywilnego;;1874-1875;65/1050/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69446#;53.8804535;14.4398474;Warmińsko-Mazurskie;0;0;1
Warchlino_szczecińskie;Warchlino;szczecińskie;urząd stanu cywilnego;;1874-1916;65/989/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69393#;53.4412536;14.9820264;Mazowieckie;0;0;1
Warłów_częstochowskie;Warłów;częstochowskie;urząd stanu cywilnego;;1939-1943;8/1229/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162724#;50.7470069;18.4128147;Mazowieckie;0;0;1
Warlubie_bydgoskie;Warlubie;bydgoskie;urząd stanu cywilnego;;1874-1913;6/1811/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146509#;53.5876369;18.6264848;Mazowieckie;0;0;1
Warnice_szczecińskie;Warnice;szczecińskie;urząd stanu cywilnego;;1875-1875;65/1036/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69432#;52.85368;14.67021;Mazowieckie;0;0;1
Warszowice_katowickie;Warszowice;katowickie;urząd stanu cywilnego;;1874-1904;12/3206/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132927#;49.99281;18.71799;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;1
Wartosław_pilskie;Wartosław;pilskie;urząd stanu cywilnego;;1897 - 1935;55/696/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23520#;52.7159941;16.2884631;Pomorskie;0;0;1
Wąsice_opolskie;Wąsice;opolskie;urząd stanu cywilnego;;1874-1943 [1969];45/887/0;2536;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45378#;50.9844444;18.0198333;Dolnośląskie;1;2536;1
Wąwelno_bydgoskie;Wąwelno;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1813/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146510#;53.32021;17.6657;Mazowieckie,  Podlaskie;0;0;1
Wawelno_opolskie;Wawelno;opolskie;urząd stanu cywilnego;;1881-1942, 1990,1992, 2018-2019;45/989/0;1642;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47758#;50.6568981;17.7603575;Wielkopolskie, Zachodniopomorskie;1;1642;1
Wawrów_gorzowskie;Wawrów;gorzowskie;urząd stanu cywilnego;;1874-1938;66/420/0;1746;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35868#;52.74991;15.2911554;Kujawsko-Pomorskie;1;1746;1
Wawrzeńczyce_wrocławskie;Wawrzeńczyce;wrocławskie;urząd stanu cywilnego;;1874-1934;82/1393/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90001#;50.993881;16.6470382;Lubelskie;0;0;1
Wędrynia_opolskie;Wędrynia;opolskie;urząd stanu cywilnego;;1874-1945 [1948-2007];45/984/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45475#;50.8666667;18.299;Pomorskie;0;0;1
Węglowice_częstochowskie;Węglowice;częstochowskie;urząd stanu cywilnego;;1942-1952;8/1218/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161997#;50.8123833;18.8390529;Kujawsko-Pomorskie;1;0;1
Węgorzyce_szczecińskie;Węgorzyce;szczecińskie;urząd stanu cywilnego;;1876-1912;65/661/0;947;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69094#;53.59083;15.0447293;Warmińsko-Mazurskie;0;947;1
Węgorzyno_szczecińskie;Węgorzyno;szczecińskie;urząd stanu cywilnego;;1874-1916;65/662/0;1995;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69095#;53.5411822;15.5592398;Opolskie;1;1995;1
Węgry_wrocławskie;Węgry;wrocławskie;urząd stanu cywilnego;;1874-1906;82/1490/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90097#;50.9286329;17.0376872;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;0;1
Wełcz_toruńskie;Wełcz;toruńskie;urząd stanu cywilnego;;1881-1935 [1943, 2008, 2013-2014];69/1247/0;3145;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103501#;53.6005556;18.8528889;Zachodniopomorskie,  Lubuskie;1;3145;1
