help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans;link;lat;lon;Woiwod2026;Relevanz Ditt
Kłóbka_włocławskie;Kłóbka;włocławskie;urząd stanu cywilnego;;1808-1924;71/206/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104477#;52.4520396;19.1288628;Zachodniopomorskie, Pomorskie;0
Kłodawa_gorzowskie;Kłodawa;gorzowskie;urząd stanu cywilnego;;1874-1938;66/412/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35860#;52.7890581;15.2135612;Zachodniopomorskie,  Lubuskie;1
Kłodobok_opolskie;Kłodobok;opolskie;urząd stanu cywilnego;;1874-1942;45/842/0;1701;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45334#;50.5564704;17.2108267;Dolnośląskie;1
Kłodobok_opolskie;Kłodobok;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.5564704;17.2108267;Lubelskie;0
Kłodzko_wałbrzyskie;Kłodzko;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1550/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90157#;50.438651;16.6551878;Zachodniopomorskie, Pomorskie;0
Kluczbork_opolskie;Kluczbork;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.9730701;18.2140089;Lubuskie, Zachodniopomorskie;1
Kluczbork_opolskie;Kluczbork;opolskie;urząd stanu cywilnego;;1874-1944 [2021];45/866/0;23552;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47757#;50.9730701;18.2140089;Wielkopolskie, Łódzkie;1
Kluczewo_poznańskie;Kluczewo;poznańskie;urząd stanu cywilnego;;1874-1885;53/1868/0;4300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16974#;52.03681;16.37122;Opolskie;1
Kluczewo_szczecińskie;Kluczewo;szczecińskie;urząd stanu cywilnego;;1874-1875;65/1030/0;69;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69426#;53.65012;16.18747;Zachodniopomorskie, Pomorskie;0
Kluczowa_wałbrzyskie;Kluczowa;wałbrzyskie;urząd stanu cywilnego;;1874-1941;82/1587/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90194#;50.65315;16.75883;Kujawsko-Pomorskie,  Wielkopolskie;1
Kobiela_opolskie;Kobiela;opolskie;urząd stanu cywilnego;;1874-1920, 1932-1943;45/844/0;2236;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45336#;50.6178573;17.2959127;Opolskie;1
Kobierzyce_wrocławskie;Kobierzyce;wrocławskie;urząd stanu cywilnego;;1875-1906;82/1476/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90083#;50.9720586;16.9298119;Dolnośląskie;1
Kobus_pilskie;Kobus;pilskie;urząd stanu cywilnego;;1891 - 1930;55/614/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23442#;52.7445074;16.0834367;Wielkopolskie, Zachodniopomorskie;1
Kobylepole_poznańskie;Kobylepole;poznańskie;urząd stanu cywilnego;;1874-1881;53/1931/0;582;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17039#;52.3925747;17.0208852;Wielkopolskie;1
Kobylice_opolskie;Kobylice;opolskie;urząd stanu cywilnego;;1874-1940 [1990,1996,2001-2004,2017,2020-2021];45/901/0;7377;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45392#;50.3160213;18.1655555;Opolskie;1
Kobylin_leszczyńskie;Kobylin;leszczyńskie;urząd stanu cywilnego;;1874-1920;34/423/0;13025;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27369#;51.7163621;17.2247584;Wielkopolskie, Dolnośląskie;1
Kochaniec_opolskie;Kochaniec;opolskie;urząd stanu cywilnego;;1874-1922 [2000,2017-2018];45/902/0;8332;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45393#;50.2408291;18.1736448;Opolskie;1
Kochanów_jeleniogórskie;Kochanów;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;83/289/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86485#;50.697364;16.149269;Dolnośląskie;1
Kochlice_legnickie;Kochlice;legnickie;urząd stanu cywilnego;;1890 - 1942;85/569/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87661#;51.28511;16.154951;Dolnośląskie;1
Kokocko_toruńskie;Kokocko;toruńskie;urząd stanu cywilnego;;1874-1935;69/1155/0;5045;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103409#;53.2623008;18.3214283;Kujawsko-Pomorskie;1
Kołczewo_szczecińskie;Kołczewo;szczecińskie;urząd stanu cywilnego;;1875-1894;65/1025/0;352;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69421#;53.965776;14.6156563;Opolskie;1
Kolęda_wrocławskie;Kolęda;wrocławskie;urząd stanu cywilnego;;1874-1912;82/1382/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89990#;51.5838185;17.5291198;Opolskie;1
Kolnica_opolskie;Kolnica;opolskie;urząd stanu cywilnego;;1955-1959;45/3777/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160281#;50.7512321;17.3416082;Łódzkie, Mazowieckie;0
Kolnica_opolskie;Kolnica;opolskie;urząd stanu cywilnego;;1878-1920,1938-1943;45/845/0;2439;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45337#;50.7512321;17.3416082;Zachodniopomorskie, Pomorskie;0
Kolnowice_opolskie;Kolnowice;opolskie;urząd stanu cywilnego;;1955-1959;45/3683/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120309#;50.39465;17.59096;Pomorskie, Zachodniopomorskie;0
Kołodziejewo_bydgoskie;Kołodziejewo;bydgoskie;urząd stanu cywilnego;;1904 - 1943;7/689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144352#;52.7107838;18.0323806;Zachodniopomorskie, Pomorskie;0
Kolonowskie_opolskie;Kolonowskie;opolskie;urząd stanu cywilnego;;1874-1943;45/1076/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45566#;50.6528574;18.3831071;Kujawsko-Pomorskie;1
Kolsko_zielonogórskie;Kolsko;zielonogórskie;urząd stanu cywilnego;;1908-1920;89/2874/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/164095#;51.9607173;15.961976;Dolnośląskie;1
Komarno_jeleniogórskie;Komarno;jeleniogórskie;urząd stanu cywilnego;;1876-1938;83/257/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86453#;50.9290752;15.8782145;Zachodniopomorskie,  Lubuskie;1
Komarowo_szczecińskie;Komarowo;szczecińskie;urząd stanu cywilnego;;1874-1937;65/613/0;3380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69046#;53.5352696;14.7453734;Kujawsko-Pomorskie;1
Komierowo_bydgoskie;Komierowo;bydgoskie;urząd stanu cywilnego;;1874-1934;6/1704/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146410#;53.4517632;17.6514229;Dolnośląskie;1
Komorniki_wrocławskie;Komorniki;wrocławskie;urząd stanu cywilnego;;1938-1943;82/2517/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160731#;51.1648779;16.6300488;Opolskie;1
Komorno_opolskie;Komorno;opolskie;urząd stanu cywilnego;;1874-1942;45/903/0;6167;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45394#;50.3555514;18.0731465;Wielkopolskie;1
Komorów_wałbrzyskie;Komorów;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1519/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90126#;50.8445583;16.4147832;Zachodniopomorskie, Pomorskie;0
Komorowo_poznańskie;Komorowo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1872/0;9278;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16978#;52.3386654;18.0989612;Dolnośląskie;1
Komorzno_opolskie;Komorzno;opolskie;urząd stanu cywilnego;;1874-1938;45/877/0;2959;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45368#;51.1173725;18.0760747;Opolskie;1
Komprachcice_opolskie;Komprachcice;opolskie;urząd stanu cywilnego;;1874-1945 [1973-2016, 2018-2023];45/994/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45484#;50.6355164;17.8236774;Dolnośląskie;1
Komprachcice_opolskie;Komprachcice;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.6355164;17.8236774;Opolskie;1
Konary_legnickie;Konary;legnickie;urząd stanu cywilnego;;1874-1944;82/1971/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90578#;51.4121726;16.5557802;Mazowieckie,  Świętokrzyskie;0
Konarzewo_poznańskie;Konarzewo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1873/0;18987;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16979#;52.3354201;16.7142428;Zachodniopomorskie,  Lubuskie;1
Konarzewo_szczecińskie;Konarzewo;szczecińskie;urząd stanu cywilnego;;1874-1938;65/614/0;4131;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69047#;53.699863;15.2254134;Pomorskie, Zachodniopomorskie;0
Kończewice_toruńskie;Kończewice;toruńskie;urząd stanu cywilnego;;1874-1935;69/1158/0;7901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103412#;53.1809947;18.5537591;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Kończyce_bydgoskie;Kończyce;bydgoskie;urząd stanu cywilnego;;1874-1913 [1924];6/1711/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147797#;53.64124;18.71465;Wielkopolskie;1
Kończyce_wrocławskie;Kończyce;wrocławskie;urząd stanu cywilnego;;1874-1936;82/621/0;88;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89113#;50.872455;17.114301;Wielkopolskie, Łódzkie;1
Kondratów_legnickie;Kondratów;legnickie;urząd stanu cywilnego;;1874 - 1937;85/570/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87662#;51.0485444;15.9662832;Podlaskie, Warmińsko-Mazurskie;0
Konojad_poznańskie;Konojad;poznańskie;urząd stanu cywilnego;;1874-1935, 1940;53/1874/0;10901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16980#;52.1610783;16.5360801;Lubuskie,  Dolnośląskie;1
Konojady_toruńskie;Konojady;toruńskie;urząd stanu cywilnego;;1874-1935 [1947];69/1156/0;3499;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103410#;53.35051;19.22848;Opolskie;1
Konotop_zielonogórskie;Konotop;zielonogórskie;urząd stanu cywilnego;;1874-1943;89/251/0;3690;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63337#;51.9313035;15.9029475;Dolnośląskie;1
Konradów_opolskie;Konradów;opolskie;urząd stanu cywilnego;;1955-1959;45/3851/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162752#;50.2948404;17.4013823;Kujawsko-Pomorskie;1
Konradów_opolskie;Konradów;opolskie;urząd stanu cywilnego;;1875-1938, 1940, 1942-1943;45/959/0;3224;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45450#;50.2948404;17.4013823;Łódzkie;0
Konradowa_opolskie;Konradowa;opolskie;urząd stanu cywilnego;;1938-1939, 1942-1943;45/4000/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167393#;50.4765354;17.3635225;Dolnośląskie;1
Konradówka_legnickie;Konradówka;legnickie;urząd stanu cywilnego;;1874-1936;85/571/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87663#;51.2632;15.91398;Kujawsko-Pomorskie;1
Konstancjewo_toruńskie;Konstancjewo;toruńskie;urząd stanu cywilnego;;1874-1935;69/1157/0;2109;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103411#;53.1481036;19.1331084;Lubelskie;0
Kopanie_opolskie;Kopanie;opolskie;urząd stanu cywilnego;;1874-1938, 1943;45/772/0;5039;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45264#;50.8226527;17.6105412;Dolnośląskie;1
Kopaniec_jeleniogórskie;Kopaniec;jeleniogórskie;urząd stanu cywilnego;;1874-1944;83/248/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86444#;50.8866291;15.548556;Mazowieckie, Lubelskie;0
Koperniki_opolskie;Koperniki;opolskie;urząd stanu cywilnego;;1946-1972;45/3852/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162753#;50.4095281;17.2763833;Opolskie;1
Koperniki_opolskie;Koperniki;opolskie;urząd stanu cywilnego;;1938, 1940, 1942;45/4001/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167394#;50.4095281;17.2763833;Opolskie;1
Kopice_opolskie;Kopice;opolskie;urząd stanu cywilnego;;1946-1959;45/3778/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160282#;50.6487216;17.4511936;Opolskie;1
Kopice_opolskie;Kopice;opolskie;urząd stanu cywilnego;;1876-1920,1937-1938, 1940-1943 [1955];45/843/0;3339;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45335#;50.6487216;17.4511936;Podkarpackie, Świętokrzyskie,  Lubelskie/Mazowieckie;0
Koraczewko_bydgoskie;Koraczewko;bydgoskie;urząd stanu cywilnego;;;kein Bestand;0;0;52.9249206;17.6503797;Lubelskie;0
Korczyców_zielonogórskie;Korczyców;zielonogórskie;urząd stanu cywilnego;;1948-1954;89/2804/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163232#;52.132736;14.926045;Opolskie;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;miasto;1874-1944;45/935/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45426#;50.4879782;17.5984184;Opolskie;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;zamek;1874-1944;45/936/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45427#;50.4879782;17.5984184;Opolskie;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1945-1987;45/3742/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158986#;50.4879782;17.5984184;Opolskie;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1874-1944;45/935/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45426#;50.4879782;17.5984184;Opolskie;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1874-1944;45/936/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45427#;50.4879782;17.5984184;Pomorskie;0
Kórnik_poznańskie;Kórnik;poznańskie;urząd stanu cywilnego;;1874-1942;53/1876/0;25278;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16982#;52.2492751;17.0901242;Kujawsko-Pomorskie;1
Kórnik_poznańskie;Kórnik;poznańskie;urząd stanu cywilnego;;1936-1942;53/5819/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161604#;52.2492751;17.0901242;Kujawsko-Pomorskie;1
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;miasto;1874-1935,1937;6/1713/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146418#;53.3140636;17.9369813;Kujawsko-Pomorskie;1
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;;1874-1910;6/1714/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146419#;53.3140636;17.9369813;Mazowieckie, Lubelskie;0
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;miasto;1895-1944;6/3242/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158118#;53.3140636;17.9369813;Śląskie, Małopolskie,  Opolskie;1
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;obszar wiejski;1936-1944;6/3243/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158120#;53.3140636;17.9369813;Wielkopolskie, Łódzkie;1
Korytów_wałbrzyskie;Korytów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1586/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90193#;50.4565031;16.6011798;Pomorskie;0
Korytowo_szczecińskie;Korytowo;szczecińskie;urząd stanu cywilnego;;1876-1912;65/615/0;8803;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69048#;53.1440951;15.5500645;Lubuskie,  Dolnośląskie;1
Korzeńsko_wrocławskie;Korzeńsko;wrocławskie;urząd stanu cywilnego;;1874-1912;82/1361/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89969#;51.5443129;16.8707137;Lubuskie,  Dolnośląskie;1
Kościan_leszczyńskie;Kościan;leszczyńskie;urząd stanu cywilnego;;1874-1944;34/424/0;35334;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27370#;52.086325;16.6449995;Dolnośląskie;1
Kościelec_legnickie;Kościelec;legnickie;urząd stanu cywilnego;;1874 - 1942;85/573/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87665#;51.1485578;16.1378085;Dolnośląskie;1
Kościelnik_jeleniogórskie;Kościelnik;jeleniogórskie;urząd stanu cywilnego;;1874 - 1934;86/11/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84233#;51.0887255;15.2969572;Mazowieckie;0
Kościelniki Średnie_jeleniogórskie;Kościelniki Średnie;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/218/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84480#;51.0651616;15.286926;Dolnośląskie;1
Kościerzyce_opolskie;Kościerzyce;opolskie;urząd stanu cywilnego;;1874-1938;45/770/0;8229;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45262#;50.8694758;17.5184423;Dolnośląskie;1
Kościuszki_szczecińskie;Kościuszki;szczecińskie;urząd stanu cywilnego;;1876-1912;65/616/0;7515;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69049#;53.6536818;15.0332673;Mazowieckie;0
Kosieczyn_zielonogórskie;Kosieczyn;zielonogórskie;urząd stanu cywilnego;;1957-1964;89/2979/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170075#;52.2287926;15.8188169;Mazowieckie;0
Kosierz_zielonogórskie;Kosierz;zielonogórskie;urząd stanu cywilnego;;1946-1969;89/2840/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163474#;51.95198;15.17199;Mazowieckie, Lubelskie;0
Kosiska_legnickie;Kosiska;legnickie;urząd stanu cywilnego;;1912 - 1931;85/980/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88072#;51.120861;16.415111;Śląskie, Małopolskie,  Opolskie;1
Koskowice_legnickie;Koskowice;legnickie;urząd stanu cywilnego;;1874 - 1943;85/572/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87664#;51.1838727;16.2494517;Pomorskie;0
Kośmin_wałbrzyskie;Kośmin;wałbrzyskie;urząd stanu cywilnego;;1874-1933;82/1689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90296#;50.6911614;16.7706813;Wielkopolskie, Dolnośląskie;1
Kostomłoty_wrocławskie;Kostomłoty;wrocławskie;urząd stanu cywilnego;;1874-1943;82/1383/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89991#;51.0455523;16.6127673;Dolnośląskie;1
Kostów_opolskie;Kostów;opolskie;urząd stanu cywilnego;;1874-1938 [1988];45/860/0;2877;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45352#;51.1659;18.14783;Dolnośląskie;1
Kostrza_wałbrzyskie;Kostrza;wałbrzyskie;urząd stanu cywilnego;;1876-1913;82/1567/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90174#;50.9851189;16.2648548;Zachodniopomorskie, Pomorskie;0
Kostrzyn_poznańskie;Kostrzyn;poznańskie;urząd stanu cywilnego;;1874-1935;53/1875/0;29297;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16981#;52.3983662;17.2275394;Opolskie;1
Kotla_legnickie;Kotla;legnickie;urząd stanu cywilnego;;1874 - 1938;85/574/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87666#;51.7437282;16.0409482;Opolskie;1
Kotla_legnickie;Kotla;legnickie;urząd stanu cywilnego;;1874-1941;89/252/0;921;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63338#;51.7437282;16.0409482;Wielkopolskie, Łódzkie;1
Kotlarnia_opolskie;Kotlarnia;opolskie;urząd stanu cywilnego;;1955-1959;45/3626/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80939#;50.2786525;18.3675283;Kujawsko-Pomorskie;1
Kotlarnia_opolskie;Kotlarnia;opolskie;urząd stanu cywilnego;;1874-1941 [1964-2007,2012,2022];45/898/0;4747;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45389#;50.2786525;18.3675283;Lubuskie,  Dolnośląskie;1
Kotomierz_bydgoskie;Kotomierz;bydgoskie;urząd stanu cywilnego;;1874-1875;6/1712/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146417#;53.2852724;18.1217055;Śląskie, Małopolskie,  Opolskie;1
Kotowice_wrocławskie;Kotowice;wrocławskie;urząd stanu cywilnego;;1874-1934, 1937;82/1384/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89992#;51.2241782;16.9192346;Kujawsko-Pomorskie,  Wielkopolskie;1
Kotowice_zielonogórskie;Kotowice;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/253/0;1768;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63339#;51.7962332;15.3622435;Mazowieckie, Lubelskie;0
Kowal_włocławskie;Kowal;włocławskie;urząd stanu cywilnego;;1809-1924;71/210/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104481#;52.5308373;19.1499427;Dolnośląskie;1
Kowale_wrocławskie;Kowale;wrocławskie;urząd stanu cywilnego;;;82/1432/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90039#;51.297687;16.969924;Dolnośląskie;1
Kowalewo Pomorskie_toruńskie;Kowalewo Pomorskie;toruńskie;urząd stanu cywilnego;;1874-1936;69/1159/0;9966;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103413#;53.1543137;18.8975473;Zachodniopomorskie, Pomorskie;0
Kowary_jeleniogórskie;Kowary;jeleniogórskie;urząd stanu cywilnego;;1874 - 1909;83/303/0;588;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86499#;50.7937534;15.8338236;Mazowieckie;0
Kozielec_bydgoskie;Kozielec;bydgoskie;urząd stanu cywilnego;;1874-1911;6/1710/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146416#;53.2525889;18.2308782;Śląskie, Małopolskie,  Opolskie;1
Kozielice_szczecińskie;Kozielice;szczecińskie;urząd stanu cywilnego;;1874-1899;65/1382/0;3539;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69768#;53.85511;14.86377;Kujawsko-Pomorskie;1
Koźla_zielonogórskie;Koźla;zielonogórskie;urząd stanu cywilnego;;1904-1904;89/254/0;16;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63340#;51.876086;15.3125025;Pomorskie, Zachodniopomorskie;0
Koźle_opolskie;Koźle;opolskie;urząd stanu cywilnego;;1957, 1960, 1974;45/3577/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70322#;50.3358594;18.1444165;Lubuskie,  Dolnośląskie;1
Koźle_opolskie;Koźle;opolskie;urząd stanu cywilnego;;1874-1944 [1963];45/904/0;12850;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45395#;50.3358594;18.1444165;Opolskie;1
Koźlice_legnickie;Koźlice;legnickie;urząd stanu cywilnego;;1874 - 1936;85/285/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87377#;51.453413;16.2314977;Opolskie;1
Kozłowo_bydgoskie;Kozłowo;bydgoskie;urząd stanu cywilnego;;1874-1934;6/1709/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146415#;53.4163384;18.3793827;Wielkopolskie, Łódzkie;1
Kożuchów_zielonogórskie;Kożuchów;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/228/0;27416;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63314#;51.7454762;15.5944541;Wielkopolskie;1
Krajanów_wałbrzyskie;Krajanów;wałbrzyskie;urząd stanu cywilnego;;1875-1938;82/1592/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90199#;50.5994474;16.4423758;Wielkopolskie, Zachodniopomorskie;1
Krajenka_pilskie;Krajenka;pilskie;urząd stanu cywilnego;;1874 - 1934;55/627/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23453#;53.2970851;16.9909514;Mazowieckie;0
Krąpiel_szczecińskie;Krąpiel;szczecińskie;urząd stanu cywilnego;;1874-1928;65/1022/0;721;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69418#;53.2998118;15.1790133;Warmińsko-Mazurskie;0
Krapkowice_opolskie;Krapkowice;opolskie;urząd stanu cywilnego;;1874-1944 [2023];45/1011/0;7873;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45501#;50.4747406;17.9670987;Opolskie;1
