Help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Sipiory_bydgoskie;Sipiory;bydgoskie;ewangelicko-augsburskie;;1871-1874;6/2688/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147257#;53.07303;17.50717;Kujawsko-Pomorskie;1;0;1
Sitno_bydgoskie;Sitno;bydgoskie;ewangelicko-augsburskie;;1856-1874;6/415/0;409;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144858#;53.3106191;18.9763712;Kujawsko-Pomorskie;1;409;1
Skałągi_opolskie;Skałągi;opolskie;ewangelicko-augsburskie;;1801-1869;45/3403/0;791;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47906#;51.05082;18.11391;Opolskie;1;791;1
Skarbimierz_opolskie;Skarbimierz;opolskie;ewangelicko-augsburskie;;1564-1945;45/1237/0;36892;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45692#;50.8479636;17.4344948;Opolskie;1;36892;1
Skoki_poznańskie;Skoki;poznańskie;ewangelicko-reformowane;;1680 - 1874;53/3854/0;208;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19386#;52.6723926;17.1521343;Wielkopolskie;1;208;1
Skorogoszcz_opolskie;Skorogoszcz;opolskie;ewangelicko-augsburskie;;1806-1939;45/3396/0;333;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47899#;50.760102;17.6790464;Opolskie;1;333;1
Skrzynka_szczecińskie;Skrzynka;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.0321032;14.9623443;Zachodniopomorskie,  Lubuskie;1;114460;1
Słajsino_szczecińskie;Słajsino;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.66261;15.25984;Zachodniopomorskie,  Lubuskie;1;5359;1
Sławęcin_gorzowskie;Sławęcin;gorzowskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.2282137;15.3801513;Lubuskie, Zachodniopomorskie;1;114460;1
Sławnikowice_jeleniogórskie;Sławnikowice;jeleniogórskie;ewangelicko-augsburskie;;1396-1944;82/42/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88333#;51.1801004;15.1725773;Dolnośląskie;1;0;1
Sławno_gorzowskie;Sławno;gorzowskie;ewangelicko-augsburskie;;[1725-1879] 1879-1938;66/674/0;1604;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36122#;52.84318;15.5235;Lubuskie, Zachodniopomorskie;1;1604;1
Smardy Dolne_opolskie;Smardy Dolne;opolskie;ewangelicko-augsburskie;;1766-1927;45/3397/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47900#;50.9929325;18.1481527;Opolskie;1;0;1
Smardy Górne_opolskie;Smardy Górne;opolskie;ewangelicko-augsburskie;;1766-1927;45/3397/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47900#;51.0049167;18.160795;Opolskie;1;0;1
Śmiałowice_wałbrzyskie;Śmiałowice;wałbrzyskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.9027923;16.5491771;Dolnośląskie;1;0;1
Śmigiel_leszczyńskie;Śmigiel;leszczyńskie;ewangelickie;;;kein Bestand;0;0;52.012544;16.5261118;Wielkopolskie, Dolnośląskie;1;-1;1
Śmigiel_leszczyńskie;Śmigiel;leszczyńskie;ewangelicko-reformowane;;1709 - 1906;53/3862/0;921;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19394#;52.012544;16.5251118;Wielkopolskie, Dolnośląskie;1;921;2
Smogóry_gorzowskie;Smogóry;gorzowskie;ewangelicko-augsburskie;;1725-1944;66/93/0;1300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35514#;52.4398641;14.9987961;Lubuskie, Zachodniopomorskie;1;1300;1
Smorawina_szczecińskie;Smorawina;szczecińskie;ewangelicko-augsburskie;;[1638-1878] 1879-1945;65/781/0;9759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69208#;53.6716864;15.5316441;Zachodniopomorskie,  Lubuskie;1;9759;1
Snowidza_legnickie;Snowidza;legnickie;ewangelicko-augsburskie;;1656 - 1733, 1747 - 1946;85/54/0;23841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87135#;51.0825099;16.2522727;Dolnośląskie;1;23841;1
Sobieszów_jeleniogórskie;Sobieszów;jeleniogórskie;ewangelicko-augsburskie;Najświętszego Serca Pana Jezusa;1742 - 1943;83/120/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86287#;50.846845;15.6404145;Dolnośląskie;1;0;1
Sobieszów_jeleniogórskie;Sobieszów;jeleniogórskie;ewangelicko-augsburskie;Najświętszego Serca Pana Jezusa;1601 - 1945;83/56/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86223#;50.846845;15.6394145;Dolnośląskie;1;0;2
Sokołowiec_jeleniogórskie;Sokołowiec;jeleniogórskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.03623;15.82386;Dolnośląskie;1;0;1
Sokołowo Budzyńskie_pilskie;Sokołowo Budzyńskie;pilskie;ewangelickie;;;kein Bestand;0;0;52.8446;16.94105;Wielkopolskie, Zachodniopomorskie;1;-1;1
Solec Kujawski_bydgoskie;Solec Kujawski;bydgoskie;ewangelicko-augsburskie;;1834-1874;6/414/0;110;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144857#;53.0789965;18.2236086;Kujawsko-Pomorskie;1;110;1
Sosnówka_jeleniogórskie;Sosnówka;jeleniogórskie;ewangelicko-augsburskie;;1730 - 1924;83/57/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86224#;50.8166745;15.7245392;Dolnośląskie;1;0;1
Sosnowo_szczecińskie;Sosnowo;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;53.76663;15.51624;Zachodniopomorskie,  Lubuskie;1;0;1
Spudłów_gorzowskie;Spudłów;gorzowskie;ewangelicko-augsburskie;;1725-1944;66/93/0;1300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35514#;52.4860653;14.7351784;Lubuskie, Zachodniopomorskie;1;1300;1
Srebrna Góra_wałbrzyskie;Srebrna Góra;wałbrzyskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.5753664;16.6579225;Dolnośląskie;1;0;1
Śrem_poznańskie;Śrem;poznańskie;ewangelickie;;;kein Bestand;0;0;52.0891322;17.0146809;Wielkopolskie;1;-1;1
Śrem_poznańskie;Śrem;poznańskie;ewangelickie;;1841 - 1876;53/3863/0;1768;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19395#;52.0891322;17.0136809;Wielkopolskie;1;1768;2
Środa Śląska_wrocławskie;Środa Śląska;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.1636949;16.5932505;Dolnośląskie;1;0;1
Środa Wielkopolska_poznańskie;Środa Wielkopolska;poznańskie;ewangelickie;;;kein Bestand;0;0;52.2282266;17.276827;Wielkopolskie;1;-1;1
Środa Wielkopolska_poznańskie;Środa Wielkopolska;poznańskie;ewangelicko-reformowane;;1833 - 1898;53/3864/0;476;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19396#;52.2282266;17.275827;Wielkopolskie;1;476;2
Stajkowo_pilskie;Stajkowo;pilskie;ewangelickie;;;kein Bestand;0;0;52.8375477;16.4921222;Wielkopolskie, Zachodniopomorskie;1;-1;1
Stajkowo_pilskie;Stajkowo;pilskie;ewangelickie;;1815 - 1874;53/3266/0;5380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18759#;52.8375477;16.4911222;Wielkopolskie, Zachodniopomorskie;1;5380;2
Staniszów_jeleniogórskie;Staniszów;jeleniogórskie;ewangelicko-augsburskie;;1709 - 1947;83/118/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86285#;50.8509418;15.7324812;Dolnośląskie;1;0;1
Stanowice_gorzowskie;Stanowice;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7208213;15.0507912;Lubuskie, Zachodniopomorskie;1;68637;1
Stańsk_gorzowskie;Stańsk;gorzowskie;ewangelicko-augsburskie;;1725-1944;66/93/0;1300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35514#;52.5081333;14.7859444;Lubuskie, Zachodniopomorskie;1;1300;1
Stara Białka_jeleniogórskie;Stara Białka;jeleniogórskie;ewangelicko-augsburskie;;[1655 - 1879] 1879 - 1945;83/94/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86261#;50.7421466;15.9582422;Dolnośląskie;1;0;1
Stara Dobrzyca_szczecińskie;Stara Dobrzyca;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.8184805;15.5347983;Zachodniopomorskie,  Lubuskie;1;5359;1
Stara Kamienica_jeleniogórskie;Stara Kamienica;jeleniogórskie;ewangelicko-augsburskie;;1741 - 1940;83/117/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86284#;50.9166596;15.5711391;Dolnośląskie;1;0;1
Stare Bielice_gorzowskie;Stare Bielice;gorzowskie;ewangelicko-augsburskie;;[1648-1879] 1879-1945;66/81/0;7306;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35498#;52.84842;15.92117;Lubuskie, Zachodniopomorskie;1;7306;1
Stare Polichno_gorzowskie;Stare Polichno;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7199915;15.4261906;Lubuskie, Zachodniopomorskie;1;68637;1
Stare Rochowice_jeleniogórskie;Stare Rochowice;jeleniogórskie;ewangelicko-augsburskie;;1656 - 1733, 1747 - 1946;85/54/0;23841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87135#;50.922214;16.0450647;Dolnośląskie;1;23841;1
Stargard Gubiński_zielonogórskie;Stargard Gubiński;zielonogórskie;ewangelicko-augsburskie;;1690-1829;89/127/0;849;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63172#;51.8833836;14.7846622;Lubuskie,  Dolnośląskie;1;849;1
Stargard Szczeciński_szczecińskie;Stargard Szczeciński;szczecińskie;ewangelicko-augsburskie;Heiligegeistkirche;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.3377935;15.0340493;Zachodniopomorskie,  Lubuskie;1;114460;1
Stargard Szczeciński_szczecińskie;Stargard Szczeciński;szczecińskie;ewangelicko-augsburskie;St. Johanniskirche;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.3377935;15.0330493;Zachodniopomorskie,  Lubuskie;1;114460;2
Stargard Szczeciński_szczecińskie;Stargard Szczeciński;szczecińskie;ewangelicko-augsburskie;St. Marienkirche;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.3377935;15.0320493;Zachodniopomorskie,  Lubuskie;1;114460;3
Starogard_szczecińskie;Starogard;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.7597575;15.5321469;Zachodniopomorskie,  Lubuskie;1;5359;1
Starowice_opolskie;Starowice;opolskie;ewangelickie;;1661-1944;45/1236/0;21283;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45691#;50.5098341;17.1635811;Opolskie;1;21283;1
Staw_gorzowskie;Staw;gorzowskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;52.8653216;14.9232137;Lubuskie, Zachodniopomorskie;1;114460;1
Staw_gorzowskie;Staw;gorzowskie;ewangelicko-augsburskie;;1802-1836;66/88/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35509#;52.8653216;14.9222137;Lubuskie, Zachodniopomorskie;1;179;2
Stobrawa_opolskie;Stobrawa;opolskie;ewangelicko-augsburskie;;1810-1856;45/3597/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76129#;50.8492556;17.6279809;Opolskie;1;0;1
Stoki_szczecińskie;Stoki;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;52.95018;14.34298;Zachodniopomorskie,  Lubuskie;1;114460;1
Storkowo_szczecińskie;Storkowo;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;53.7959281;16.4738118;Zachodniopomorskie,  Lubuskie;1;0;1
Stróżewo_pilskie;Stróżewo;pilskie;ewangelickie;;;kein Bestand;0;0;52.9322079;16.9061347;Wielkopolskie, Zachodniopomorskie;1;-1;1
Strumienno_zielonogórskie;Strumienno;zielonogórskie;ewangelicko-augsburskie;;1817-1843;89/111/0;104;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63156#;52.0501448;15.0428207;Lubuskie,  Dolnośląskie;1;104;1
Strupice_legnickie;Strupice;legnickie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.2111889;15.9681667;Dolnośląskie;1;0;1
Strupina_wrocławskie;Strupina;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.389461;16.810129;Dolnośląskie;1;0;1
Strzelce Krajeńskie_gorzowskie;Strzelce Krajeńskie;gorzowskie;ewangelicko-augsburskie;;[1725-1879] 1879-1938;66/674/0;1604;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36122#;52.8783785;15.5316861;Lubuskie, Zachodniopomorskie;1;1604;1
Strzelce Opolskie_opolskie;Strzelce Opolskie;opolskie;ewangelicko-augsburskie;zamek;1840-1850;45/3398/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47901#;50.5107033;18.2994547;Opolskie;1;0;1
Strzelin_wrocławskie;Strzelin;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.78072;17.0673947;Dolnośląskie;1;0;1
Strzelniki_opolskie;Strzelniki;opolskie;ewangelicko-augsburskie;;1794-1872;45/3608/0;57;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76140#;50.8050262;17.5391491;Opolskie;1;57;1
Strzelno_bydgoskie;Strzelno;bydgoskie;ewangelickie;;1819 - 1874;7/109/0;858;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143715#;52.6299742;18.1723807;Kujawsko-Pomorskie;1;858;1
Strzeszów_szczecińskie;Strzeszów;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;52.98515;14.60811;Zachodniopomorskie,  Lubuskie;1;0;1
Strzmiele_szczecińskie;Strzmiele;szczecińskie;ewangelicko-augsburskie;;[1638-1878] 1879-1945;65/781/0;9759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69208#;53.65269;15.5274;Zachodniopomorskie,  Lubuskie;1;9759;1
Strzyżowiec_jeleniogórskie;Strzyżowiec;jeleniogórskie;ewangelicko-augsburskie;;1748 - 1946;83/119/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86286#;50.9725792;15.6793146;Dolnośląskie;1;0;1
Studniska_jeleniogórskie;Studniska;jeleniogórskie;ewangelicko-augsburskie;;1725 - 1943;86/238/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84500#;51.1123183;15.0953252;Dolnośląskie;1;0;1
Sulęcin_gorzowskie;Sulęcin;gorzowskie;ewangelicko-augsburskie;;1626-1651;89/135/0;189;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63180#;52.4411768;15.1151501;Lubuskie, Zachodniopomorskie;1;189;1
Sulimierz_gorzowskie;Sulimierz;gorzowskie;ewangelicko-augsburskie;;[1722-1878] 1879-1945;65/131/0;533;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68119#;52.96663;15.01337;Lubuskie, Zachodniopomorskie;1;533;1
Sulimów_wrocławskie;Sulimów;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.001981;17.125898;Dolnośląskie;1;0;1
Sulino_szczecińskie;Sulino;szczecińskie;ewangelicko-augsburskie;;[1638] 1879-1943;65/161/0;459;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68151#;53.2088165;15.3928171;Zachodniopomorskie,  Lubuskie;1;459;1
Suliszewice_szczecińskie;Suliszewice;szczecińskie;ewangelicko-augsburskie;;[1638-1878] 1879-1945;65/781/0;9759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69208#;53.6420907;15.6696545;Zachodniopomorskie,  Lubuskie;1;9759;1
Sułów_wrocławskie;Sułów;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.49919;17.1683482;Dolnośląskie;1;0;1
Swarzędz_poznańskie;Swarzędz;poznańskie;ewangelickie;;;kein Bestand;0;0;52.4101728;17.0761038;Wielkopolskie;1;-1;1
Swarzędz_poznańskie;Swarzędz;poznańskie;ewangelicko-reformowane;;1701 - 1934;53/3857/0;3219;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19389#;52.4101728;17.0751038;Wielkopolskie;1;3219;2
Świdnica_zielonogórskie;Świdnica;zielonogórskie;ewangelicko-augsburskie;;1794-1840;89/1370/0;640;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63746#;51.8905321;15.3951278;Lubuskie,  Dolnośląskie;1;640;1
Świebodzice_wałbrzyskie;Świebodzice;wałbrzyskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.859373;16.3186056;Dolnośląskie;1;0;1
Świecie_bydgoskie;Świecie;bydgoskie;ewangelicko-augsburskie;;1857-1874;6/416/0;405;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144859#;53.4070518;18.4445253;Kujawsko-Pomorskie;1;405;1
Świerkocin_gorzowskie;Świerkocin;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.6530569;14.9975738;Lubuskie, Zachodniopomorskie;1;68637;1
Święta_szczecińskie;Święta;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5571773;14.6284064;Zachodniopomorskie,  Lubuskie;1;114460;1
Świętno_zielonogórskie;Świętno;zielonogórskie;ewangelicko-augsburskie;;1873-1891;89/146/0;248;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63191#;52.8688674;15.468486;Lubuskie,  Dolnośląskie;1;248;1
Świętoszewo_szczecińskie;Świętoszewo;szczecińskie;ewangelicko-augsburskie;;[1711-1879] 1879-1945;65/148/0;4348;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68135#;53.7437413;14.9044648;Zachodniopomorskie,  Lubuskie;1;4348;1
Swobnica_szczecińskie;Swobnica;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.0387376;14.6229868;Zachodniopomorskie,  Lubuskie;1;114460;1
Swojczyce_wrocławskie;Swojczyce;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.112725;17.1240559;Dolnośląskie;1;0;1
Sypniewko_pilskie;Sypniewko;pilskie;ewangelicko-augsburskie;;1835-1872;26/834/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/78414#;53.46494;16.54269;Wielkopolskie, Zachodniopomorskie;1;0;1
Sypniewo_pilskie;Sypniewo;pilskie;ewangelicko-augsburskie;;1780-1915;26/861/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/78441#;52.93725;17.07399;Wielkopolskie, Zachodniopomorskie;1;0;1
Szamocin_pilskie;Szamocin;pilskie;ewangelickie;;;kein Bestand;0;0;53.0288045;17.1207202;Wielkopolskie, Zachodniopomorskie;1;-1;1
Szamocin_pilskie;Szamocin;pilskie;ewangelicko-reformowane;;1818 - 1890;53/3858/0;229;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19390#;53.0288045;17.1197202;Wielkopolskie, Zachodniopomorskie;1;229;2
Szamotuły_poznańskie;Szamotuły;poznańskie;ewangelickie;;;kein Bestand;0;0;52.6118328;16.5821241;Wielkopolskie;1;-1;1
Szamotuły_poznańskie;Szamotuły;poznańskie;ewangelicko-reformowane;;1783 - 1914;53/3859/0;1162;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19391#;52.6118328;16.5811241;Wielkopolskie;1;1162;2
Szarocin_jeleniogórskie;Szarocin;jeleniogórskie;ewangelicko-augsburskie;;[1655 - 1879] 1879 - 1945;83/94/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86261#;50.7702704;15.9270215;Dolnośląskie;1;0;1
Szczecin_szczecińskie;Szczecin;szczecińskie;ewangelicko-reformowane;Französisch-reformierte Kirche;1709-1943;65/40/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68033#;53.4299818;14.5499623;Zachodniopomorskie,  Lubuskie;1;0;1
Szczecin_szczecińskie;Szczecin;szczecińskie;ewangelicko-reformowane;Französisch-reformierte Kirche;1875-1935;65/682/0;246;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69115#;53.4299818;14.5489623;Zachodniopomorskie,  Lubuskie;1;246;2
Szczuczarz_pilskie;Szczuczarz;pilskie;ewangelicko-augsburskie;;[1721-1878] 1879-1945;26/112/0;1606;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/77658#;53.0215949;16.0324651;Wielkopolskie, Zachodniopomorskie;1;1606;1
Szemzdrowo_leszczyńskie;Szemzdrowo;leszczyńskie;ewangelickie;;1659 - 1801;53/3860/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19392#;51.7023;16.6831667;Wielkopolskie, Dolnośląskie;1;0;1
Szprotawa_zielonogórskie;Szprotawa;zielonogórskie;ewangelicko-augsburskie;;1800-1816, 1824;89/1394/0;622;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63770#;51.5648714;15.5357584;Lubuskie,  Dolnośląskie;1;622;1
Szubin_bydgoskie;Szubin;bydgoskie;ewangelicko-augsburskie;;1821-1874;6/420/0;1551;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144862#;53.0115503;17.7429402;Kujawsko-Pomorskie;1;1551;1
Szybowice_opolskie;Szybowice;opolskie;ewangelicko-augsburskie;;1810-1874;45/3399/0;1520;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47902#;50.3524521;17.4856564;Opolskie;1;1520;1
Szydłowice_opolskie;Szydłowice;opolskie;ewangelicko-augsburskie;;1832-1874;45/3602/0;250;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76134#;50.9124781;17.4679016;Opolskie;1;250;1
Szymonków_opolskie;Szymonków;opolskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.0942271;17.975903;Opolskie;1;0;1
Szymonków_opolskie;Szymonków;opolskie;ewangelicko-augsburskie;;1800-1874;45/3400/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47903#;51.0942271;17.974903;Opolskie;1;0;2
Tarnów_gorzowskie;Tarnów;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;51.7753566;14.8690426;Lubuskie, Zachodniopomorskie;1;68637;1
Tarnów Grodkowski_opolskie;Tarnów Grodkowski;opolskie;ewangelickie;;1661-1944;45/1236/0;21283;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45691#;50.7035335;17.3979979;Opolskie;1;21283;1
Tarnówka_pilskie;Tarnówka;pilskie;ewangelicko-augsburskie;;1845-1897;26/864/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/78444#;52.126513;18.8354055;Wielkopolskie, Zachodniopomorskie;1;0;1
Tarnowo_szczecińskie;Tarnowo;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;52.99191;14.81933;Zachodniopomorskie,  Lubuskie;1;114460;1
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;gmina wojskowa;1810-1820;69/280/0;339;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102474#;53.0100721;18.6038094;Kujawsko-Pomorskie;1;339;1
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;św. Ducha;1599-1935;69/276/0;4171;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102470#;53.0100721;18.6028094;Kujawsko-Pomorskie;1;4171;2
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;św. Jerzego;1580-1936;69/278/0;1325;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102472#;53.0100721;18.6018094;Kujawsko-Pomorskie;1;1325;3
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;św. Trójcy;1606-1935;69/277/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102471#;53.0100721;18.6008094;Kujawsko-Pomorskie;1;0;4
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;św.Trójcy;1606-1935;69/277/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102471#;53.0100721;18.5998094;Kujawsko-Pomorskie;1;0;5
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-augsburskie;;1845-1867;69/281/0;83;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102475#;53.0100721;18.5988094;Kujawsko-Pomorskie;1;83;6
Toruń_toruńskie;Toruń;toruńskie;ewangelicko-reformowane;;1675-1939;69/279/0;225;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102473#;53.0100721;18.5978094;Kujawsko-Pomorskie;1;225;7
Torzym_zielonogórskie;Torzym;zielonogórskie;ewangelicko-augsburskie;;1802-1836;66/88/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35509#;52.3136586;15.0818279;Lubuskie,  Dolnośląskie;1;179;1
